Temperatura_C,Humedad_Aire_PCT,Humedad_Suelo_PCT,Luz_Analog,Nivel_Tanque_PCT,Bomba_Agua,Luz_UV_PWM
24.6,71.1,47.1,573,62.2,1,219
23.3,71.2,87.6,2922,32.5,0,73
28.1,74.1,44.4,2558,45.7,0,95
19.9,63.5,28.5,2021,21.6,0,129
18.3,65.0,89.6,1667,86.6,0,151
23.4,76.2,86.2,3624,58.6,0,29
20.8,78.9,16.4,2248,94.5,1,115
18.6,62.7,2.6,3682,57.5,1,25
26.7,70.0,9.0,2870,12.4,0,76
19.3,64.3,28.7,1307,17.1,0,173
25.3,61.2,97.2,3428,98.9,0,41
21.4,66.5,55.9,3118,72.6,0,60
20.1,62.9,37.3,3067,4.9,0,64
22.6,74.2,88.9,136,70.4,0,246
27.6,70.7,45.3,129,41.2,0,246
22.7,62.9,31.5,1218,30.7,0,179
27.0,60.2,94.1,1017,15.4,0,191
19.5,76.2,85.0,3700,84.0,0,24
27.3,63.5,84.4,3435,6.4,0,41
20.8,72.1,51.2,431,29.0,0,228
26.1,66.7,78.9,3140,30.6,0,59
24.8,71.7,17.9,3529,16.1,0,35
29.1,66.3,57.3,2587,50.8,0,93
22.6,61.7,98.4,2382,1.2,0,106
18.8,64.5,29.1,2573,30.1,0,94
18.2,63.8,79.4,2605,93.4,0,92
27.9,68.6,49.0,4054,31.1,0,2
24.3,73.2,4.0,908,36.0,0,198
27.3,65.3,76.3,3087,47.3,0,62
20.8,60.2,16.9,2013,56.2,1,129
22.1,70.4,63.1,4007,80.9,0,5
18.4,72.1,8.6,3527,19.0,0,35
29.5,79.3,94.7,2557,87.2,0,95
26.0,71.8,29.2,208,75.8,1,242
29.2,69.4,22.6,3229,72.3,1,53
21.2,71.5,12.9,3408,8.7,0,42
25.3,78.6,94.6,3810,2.2,0,17
26.1,76.6,71.2,1984,59.4,0,131
21.8,66.5,74.2,3312,86.3,0,48
28.2,64.7,49.9,57,58.4,1,251
29.4,65.3,47.5,2007,21.3,0,130
28.6,70.1,11.0,2863,9.1,0,76
26.9,74.9,56.0,3376,70.0,0,44
21.3,70.1,24.7,1368,72.2,1,169
21.4,61.4,97.7,3713,17.3,0,23
29.6,74.5,79.7,3800,2.8,0,18
18.1,76.1,41.3,1037,40.8,0,190
26.6,65.8,15.1,1382,58.3,1,168
26.5,73.3,78.5,376,70.6,0,231
25.5,68.5,12.2,2290,81.0,1,112
29.9,77.8,18.9,992,61.1,1,193
21.7,76.9,21.2,3216,11.1,0,54
22.1,70.5,55.7,2938,68.3,0,72
18.9,73.8,78.7,414,98.4,0,229
23.3,77.7,31.4,393,90.6,1,230
21.1,69.9,8.5,3909,87.2,1,11
22.1,66.3,46.5,3686,30.2,0,25
28.0,75.1,74.8,728,75.1,0,209
29.2,64.4,22.2,357,85.1,1,232
20.2,67.8,22.0,4004,67.8,1,5
22.5,77.3,94.7,1599,25.1,0,155
29.1,74.5,95.4,1181,95.4,0,181
18.7,68.1,99.0,2721,45.1,0,85
19.1,64.3,80.8,2065,13.0,0,126
20.0,67.1,18.8,2775,11.0,0,82
25.1,65.7,21.2,3902,64.8,1,12
19.8,63.5,34.0,2608,43.8,0,92
29.6,74.9,31.8,1591,9.4,0,155
23.4,65.0,95.7,3418,74.0,0,42
24.0,69.1,78.9,3129,79.9,0,60
21.0,67.7,72.4,154,72.5,0,245
23.7,79.6,18.6,1590,20.2,0,155
25.9,67.8,91.0,3558,69.0,0,33
27.0,61.6,82.8,3924,1.1,0,10
27.0,61.8,16.4,1554,30.5,0,158
24.9,71.8,87.1,486,39.9,0,224
28.9,72.0,27.2,2198,83.5,1,118
27.8,68.4,8.1,1382,39.0,0,168
27.1,68.6,65.7,2415,1.1,0,104
18.7,61.1,65.4,3691,35.2,0,25
18.1,70.3,9.5,1070,49.9,0,188
20.5,70.1,31.9,2254,94.9,1,114
26.0,63.0,99.3,3946,94.1,0,9
22.9,62.1,67.8,2497,18.1,0,99
22.8,62.5,73.0,1506,18.5,0,161
28.6,62.0,21.3,4018,16.3,0,4
28.7,72.2,7.9,1875,78.9,1,138
28.9,63.9,27.7,923,0.6,0,197
21.8,65.0,24.9,3711,12.7,0,23
26.3,63.5,23.5,2744,53.8,1,84
21.3,79.2,19.3,2617,24.8,0,92
20.3,77.1,57.5,2190,9.2,0,118
20.2,64.6,32.8,3471,36.0,0,38
22.1,66.6,82.0,3168,27.4,0,57
23.2,64.2,18.4,1070,51.1,1,188
28.0,69.8,46.5,190,97.9,1,243
19.4,60.4,1.4,139,12.4,0,246
26.8,73.4,48.2,614,37.3,0,216
24.4,70.5,5.6,3302,93.2,1,49
21.5,78.0,97.8,4010,87.7,0,5
23.9,63.3,79.1,3411,39.4,0,42
21.6,76.1,49.0,2972,69.9,1,69
25.2,75.8,8.7,1514,8.8,0,160
23.2,62.5,59.2,3120,71.3,0,60
20.0,68.0,75.9,3970,97.3,0,7
19.4,63.4,19.1,623,53.7,1,216
24.6,65.1,56.8,3524,49.8,0,35
28.8,65.3,81.4,1339,18.7,0,171
22.1,71.1,76.8,1345,63.4,0,171
26.8,68.2,80.3,86,59.0,0,249
25.9,79.0,87.9,1917,65.2,0,135
29.2,62.5,93.8,3545,2.6,0,34
27.9,79.5,40.6,281,54.9,1,237
24.8,64.6,56.9,3910,59.5,0,11
25.9,75.5,79.1,2811,20.8,0,79
28.8,66.8,69.7,1097,20.8,0,186
22.8,62.9,99.6,452,27.6,0,226
21.9,77.2,1.4,46,71.2,1,252
18.1,66.2,35.5,1611,60.6,1,154
27.9,73.2,28.1,3167,84.6,1,57
27.6,71.3,26.2,2985,29.6,0,69
19.3,69.4,22.3,2078,91.2,1,125
24.9,69.9,70.9,2581,74.4,0,94
23.6,74.6,8.5,2064,39.5,0,126
19.4,61.8,74.2,3283,9.5,0,50
29.8,73.4,69.3,1683,25.7,0,150
20.6,77.9,25.1,1258,95.7,1,176
18.8,61.2,25.3,391,31.0,0,230
25.1,62.8,62.9,3054,33.0,0,64
26.9,74.3,76.2,353,19.0,0,233
18.4,68.7,87.6,304,80.7,0,236
25.9,68.1,85.2,1622,27.6,0,153
24.4,62.7,96.5,1573,33.0,0,157
19.2,70.1,58.1,3636,41.4,0,28
20.1,62.5,90.9,1563,43.4,0,157
24.8,69.5,80.9,1612,41.1,0,154
21.6,75.3,89.5,1948,50.4,0,133
29.3,65.2,1.2,2556,81.5,1,95
27.8,69.6,96.6,711,81.9,0,210
29.8,79.8,47.4,1418,79.8,1,166
21.1,73.7,79.8,3502,10.1,0,36
29.6,76.8,12.7,2732,80.0,1,84
23.2,68.3,39.6,785,12.0,0,206
22.2,75.4,27.1,3633,12.5,0,28
18.6,60.8,29.2,856,94.8,1,201
18.6,62.5,12.3,176,81.9,1,244
26.3,64.1,80.6,1429,55.2,0,166
23.5,68.0,0.9,2348,87.5,1,108
20.7,76.9,31.3,2492,98.9,1,99
25.4,66.9,17.4,3810,61.1,1,17
21.0,73.1,58.9,3198,61.3,0,55
24.9,74.2,25.4,3420,75.4,1,42
22.3,71.7,25.9,2068,23.2,0,126
27.9,67.1,48.8,3063,16.7,0,64
27.8,71.5,65.3,710,76.0,0,210
23.7,66.8,12.1,2748,34.5,0,83
22.2,61.7,17.6,1867,13.5,0,138
22.4,79.9,24.7,3491,31.5,0,37
27.7,62.5,97.4,151,35.9,0,245
21.9,61.4,39.7,3231,96.5,1,53
20.5,77.6,59.9,2906,69.8,0,74
19.0,66.0,24.2,3551,53.1,1,33
23.6,73.0,49.0,1466,96.9,1,163
23.8,66.6,7.4,95,90.3,1,249
28.1,67.8,3.5,3423,51.2,1,41
20.7,65.2,46.9,4057,90.6,1,2
22.6,66.9,39.9,1098,40.4,0,186
27.7,68.2,13.7,2925,23.0,0,72
27.9,74.4,68.8,3665,23.3,0,26
22.6,70.2,99.3,639,66.2,0,215
23.5,78.9,39.6,3430,50.1,1,41
21.6,60.8,62.5,1156,65.9,0,183
29.2,70.1,96.3,2447,68.6,0,102
19.4,71.7,83.2,3210,2.2,0,55
29.2,78.4,46.4,2293,5.4,0,112
26.2,61.0,73.7,3362,53.3,0,45
24.4,71.5,12.8,111,19.1,0,248
18.4,77.1,51.2,3786,63.3,0,19
23.7,64.8,27.9,1193,55.2,1,180
22.9,77.5,16.1,1622,58.6,1,153
19.9,60.4,42.6,3702,30.2,0,24
25.9,74.6,13.1,1633,64.0,1,153
29.7,78.7,69.9,3311,82.9,0,48
24.7,73.1,45.6,3408,99.8,1,42
26.6,68.8,53.1,1161,83.8,0,182
18.8,60.9,14.6,1617,55.7,1,154
23.0,78.4,14.0,1259,19.3,0,176
19.4,69.4,58.3,1671,68.1,0,150
25.4,60.6,98.5,4090,93.8,0,0
29.3,73.8,9.6,2841,21.2,0,78
25.9,69.6,28.6,3074,25.6,0,63
18.9,62.5,86.9,1594,14.9,0,155
22.3,64.3,7.2,2163,73.7,1,120
24.6,61.3,87.6,1495,40.7,0,161
22.8,71.5,52.4,3202,6.3,0,55
28.0,72.4,40.8,2981,87.5,1,69
27.8,70.1,31.0,3969,55.8,1,7
25.3,76.3,29.7,3554,33.1,0,33
22.5,77.2,30.6,3472,34.4,0,38
21.1,72.3,88.5,1224,29.0,0,178
19.3,60.3,72.4,291,45.5,0,236
22.3,73.9,67.0,2389,33.7,0,106
23.0,68.4,79.9,4062,54.8,0,2
26.1,71.3,25.7,1014,77.4,1,191
25.9,73.0,61.8,1633,67.4,0,153
18.8,67.0,46.0,1239,29.4,0,177
22.7,78.3,78.2,1659,52.9,0,151
20.2,62.7,30.9,584,84.0,1,218
19.9,73.4,64.3,3437,6.8,0,40
27.9,60.1,88.2,1913,7.8,0,135
18.5,78.5,40.2,2026,55.6,1,128
23.0,62.3,6.7,3713,63.9,1,23
20.0,61.9,51.6,1492,21.1,0,162
28.6,66.7,34.6,3489,74.5,1,37
24.7,67.5,67.2,26,64.6,0,253
20.8,64.3,95.1,1700,92.3,0,149
24.0,71.7,48.6,454,16.9,0,226
26.8,68.9,46.6,917,75.1,1,197
29.5,60.7,65.5,2627,8.4,0,91
20.6,66.4,10.3,13,56.5,1,254
28.6,76.2,25.4,2145,55.2,1,121
29.2,73.8,91.9,278,38.8,0,237
29.0,74.5,67.0,1963,84.5,0,132
25.6,74.0,1.3,489,0.4,0,224
25.6,66.2,20.5,984,52.0,1,193
22.8,62.0,68.3,960,21.7,0,195
27.0,65.4,76.4,3954,74.3,0,8
24.4,76.6,84.0,1782,4.3,0,144
26.1,79.6,29.2,2671,83.2,1,88
23.1,69.9,93.1,2254,83.8,0,114
26.8,60.2,55.3,1887,83.3,0,137
27.9,62.8,69.7,1869,15.3,0,138
19.8,66.4,59.7,3304,63.0,0,49
28.0,71.6,12.3,1596,1.4,0,155
24.5,61.5,96.3,2644,84.8,0,90
28.1,78.9,12.3,2742,72.3,1,84
23.2,67.3,25.5,1262,53.1,1,176
22.5,78.3,81.4,249,73.1,0,239
29.0,75.6,61.9,1606,9.4,0,154
21.0,75.1,83.8,739,52.9,0,208
28.1,72.1,51.6,3668,29.1,0,26
23.8,72.5,37.7,305,97.3,1,236
24.2,72.8,92.2,4071,85.7,0,1
21.7,72.6,3.6,3979,73.3,1,7
24.9,71.1,85.6,3534,93.4,0,34
21.9,79.7,23.1,1806,34.7,0,142
18.5,74.6,84.9,1936,90.1,0,134
21.3,75.5,13.9,1825,32.5,0,141
18.1,77.4,58.0,3307,73.3,0,49
29.7,64.3,88.8,3362,73.6,0,45
29.6,61.7,47.4,3110,1.8,0,61
22.7,69.7,74.7,3045,36.1,0,65
26.7,70.3,80.5,2765,1.9,0,82
22.1,76.6,73.6,182,99.7,0,243
26.1,68.9,92.5,3770,12.2,0,20
27.7,71.4,44.7,2692,54.3,1,87
29.4,70.5,17.3,29,79.1,1,253
22.8,60.8,4.8,1411,20.1,0,167
27.4,72.3,24.6,766,48.5,0,207
21.2,76.6,14.3,3214,60.7,1,54
29.9,63.2,55.8,614,16.0,0,216
18.3,71.9,18.5,3490,77.9,1,37
25.2,71.9,3.9,1004,29.9,0,192
25.9,63.3,3.6,2121,21.1,0,122
26.3,62.5,83.2,3126,55.8,0,60
19.4,79.6,59.1,3009,41.0,0,67
29.3,67.9,35.8,3819,92.0,1,17
20.2,64.5,89.4,3643,88.0,0,28
25.5,63.4,7.0,23,48.3,0,253
20.7,73.4,98.0,4059,35.9,0,2
21.7,72.2,61.6,3093,32.6,0,62
24.6,72.9,18.3,2475,26.8,0,100
23.0,61.8,67.9,1055,54.5,0,189
19.9,77.9,76.3,2910,80.5,0,73
20.1,67.8,42.9,2386,31.1,0,106
23.0,66.3,86.2,1970,19.0,0,132
27.1,69.2,15.1,2004,47.5,0,130
28.8,67.8,27.9,1538,6.9,0,159
19.0,77.3,9.3,2559,70.1,1,95
22.7,78.6,21.1,3141,51.8,1,59
19.2,66.1,23.9,671,49.6,0,213
18.2,77.3,91.8,3969,30.0,0,7
25.9,75.6,7.8,3159,90.5,1,58
25.2,78.6,42.7,2924,9.0,0,72
20.0,64.9,53.2,570,87.0,0,219
20.8,71.5,89.9,763,37.7,0,207
18.3,65.5,99.8,1242,88.1,0,177
28.0,76.5,75.3,712,72.9,0,210
29.7,60.1,97.1,2636,10.4,0,90
19.6,71.3,78.7,766,83.2,0,207
20.8,66.8,96.3,1782,68.2,0,144
28.4,66.5,70.7,1293,3.2,0,174
29.1,72.9,8.0,2866,13.4,0,76
23.0,77.0,40.2,1674,63.6,1,150
18.6,72.2,64.7,2125,66.3,0,122
18.5,77.1,35.1,3663,74.7,1,26
24.9,65.3,27.3,2057,72.0,1,126
22.7,70.4,57.7,1491,66.0,0,162
18.3,69.0,93.4,1359,76.6,0,170
25.0,60.2,3.5,635,57.5,1,215
18.1,71.1,76.9,1209,26.1,0,179
27.4,73.2,72.3,3617,91.2,0,29
21.7,71.8,96.4,3192,1.8,0,56
18.5,74.7,93.1,2639,36.7,0,90
25.1,71.4,76.2,2765,72.9,0,82
22.8,61.3,52.0,2612,42.7,0,92
29.7,62.3,20.4,1691,2.5,0,149
24.5,71.9,54.5,1297,6.6,0,174
21.3,65.5,76.5,2457,64.9,0,102
26.5,61.6,89.6,357,96.5,0,232
21.3,68.6,79.0,1670,55.2,0,151
28.9,71.1,19.5,4012,50.7,1,5
22.5,66.6,60.0,2145,31.8,0,121
24.6,74.4,33.2,1006,25.7,0,192
18.6,72.9,0.9,240,2.1,0,240
23.1,66.7,20.0,2604,27.3,0,92
28.0,75.1,11.3,2758,44.9,0,83
27.7,73.0,84.3,4064,19.8,0,1
20.7,72.7,25.9,1826,8.7,0,141
20.7,71.1,28.5,4019,71.8,1,4
27.8,60.2,96.0,3185,89.5,0,56
29.2,73.9,37.9,3558,93.7,1,33
19.1,67.5,1.0,3860,61.8,1,14
23.4,78.9,28.4,1264,5.3,0,176
22.0,76.4,11.9,155,74.1,1,245
28.4,71.8,10.3,351,11.0,0,233
19.0,65.0,7.7,43,67.0,1,252
20.5,64.1,59.3,2639,77.9,0,90
27.0,66.8,18.9,3383,72.6,1,44
18.6,69.5,36.1,137,95.2,1,246
23.9,65.9,86.2,3734,73.8,0,22
23.3,70.3,42.4,1967,69.3,1,132
22.0,63.3,91.6,2483,26.2,0,100
22.7,79.6,49.8,753,92.5,1,208
24.4,62.2,39.9,142,18.0,0,246
19.9,78.6,75.0,3071,90.5,0,63
24.9,78.3,7.3,1846,31.3,0,140
27.7,70.5,8.9,3370,13.0,0,45
27.1,74.5,65.2,3633,82.7,0,28
19.8,68.7,48.7,2309,0.2,0,111
19.8,72.6,79.0,2559,83.2,0,95
21.2,66.8,91.6,2720,26.2,0,85
22.3,66.0,38.8,61,88.5,1,251
22.9,71.6,59.6,1590,69.1,0,155
26.2,70.0,50.1,1446,66.6,0,164
18.7,71.6,98.2,1419,36.5,0,166
18.4,65.7,83.1,3955,5.9,0,8
22.7,67.3,91.2,2019,83.0,0,129
26.4,61.7,25.4,2078,17.1,0,125
20.3,61.0,77.3,3401,37.2,0,43
25.7,65.1,26.5,2996,60.0,1,68
21.1,61.5,20.9,2849,48.2,0,77
28.6,62.1,94.4,1192,19.9,0,180
28.7,76.3,1.9,2313,14.1,0,110
21.6,60.8,96.5,2355,12.3,0,108
20.8,73.2,14.9,2506,86.3,1,98
22.9,65.5,81.9,3256,3.2,0,52
20.9,77.4,27.6,333,97.7,1,234
26.1,69.7,35.1,2562,19.9,0,95
27.9,66.1,21.7,2488,11.0,0,100
26.1,70.4,58.6,2720,57.7,0,85
27.9,67.6,34.8,2438,8.0,0,103
22.8,71.3,65.7,1795,60.2,0,143
19.9,62.3,1.6,2982,85.1,1,69
26.9,79.9,6.4,2607,4.8,0,92
22.3,68.5,10.0,253,80.0,1,239
26.1,67.0,41.9,3657,39.4,0,27
21.2,74.2,81.5,3406,15.9,0,42
19.0,67.3,88.8,1423,17.6,0,166
29.9,76.7,24.5,3237,91.9,1,53
19.9,69.1,57.4,3331,11.1,0,47
29.9,74.4,76.8,1027,86.7,0,191
29.7,62.1,28.9,1911,54.4,1,136
27.5,76.9,40.9,2166,3.9,0,120
25.9,74.7,52.4,995,46.4,0,193
24.9,64.2,13.5,3994,81.7,1,6
28.4,62.9,2.6,469,72.6,1,225
21.5,66.3,15.3,1493,48.9,0,162
23.6,79.5,62.7,2832,86.0,0,78
25.4,65.1,7.4,3564,12.0,0,33
22.9,69.1,19.0,3809,91.0,1,17
23.1,60.6,33.8,1887,84.6,1,137
22.0,67.9,7.8,1523,70.8,1,160
24.8,71.4,19.2,1093,81.8,1,186
28.2,79.1,91.1,693,54.4,0,211
20.4,70.3,1.9,2912,67.5,1,73
29.2,76.4,65.3,2823,56.1,0,79
26.3,70.9,38.4,1393,35.5,0,168
27.9,60.8,67.3,2044,56.9,0,127
24.7,66.3,58.9,180,25.7,0,243
27.4,71.5,22.3,4067,44.0,0,1
18.2,79.0,84.7,3076,28.1,0,63
27.8,77.2,49.2,1220,12.3,0,179
18.5,64.6,82.3,46,32.2,0,252
28.7,64.4,40.6,4041,85.2,1,3
29.9,64.0,98.5,3623,38.1,0,29
21.5,78.4,77.0,633,74.8,0,215
20.5,77.1,96.6,3718,17.5,0,23
27.2,75.5,51.4,1163,42.4,0,182
21.0,67.9,47.4,3933,11.5,0,10
28.4,70.1,75.5,1688,13.9,0,149
19.2,69.3,88.0,1563,61.7,0,157
19.5,65.1,96.4,1450,60.7,0,164
29.7,70.1,32.5,588,21.3,0,218
26.1,60.6,79.9,3758,47.4,0,20
28.2,62.6,21.1,3632,86.3,1,28
21.9,77.7,54.6,1877,17.4,0,138
26.1,75.0,18.0,2357,1.9,0,108
25.1,68.5,34.7,2321,65.2,1,110
25.2,70.3,93.1,1562,5.3,0,157
26.2,67.4,14.6,839,98.0,1,202
24.9,74.8,63.2,1413,61.0,0,167
23.1,75.7,59.3,2506,47.0,0,98
21.3,75.3,12.1,732,43.0,0,209
27.2,74.5,32.6,3705,57.3,1,24
20.7,64.1,56.3,2408,9.1,0,105
26.3,66.8,18.7,1017,93.0,1,191
20.8,69.4,80.1,3140,62.6,0,59
25.5,66.6,97.2,3654,18.4,0,27
27.0,75.1,21.5,2709,56.3,1,86
20.6,66.6,18.7,2746,13.3,0,84
18.7,62.8,45.5,1454,1.8,0,164
19.6,68.0,74.8,2932,63.1,0,72
25.3,79.6,28.2,757,64.8,1,207
28.2,64.5,2.0,3779,58.4,1,19
18.5,72.2,54.1,3103,18.3,0,61
26.8,68.7,95.7,2002,60.3,0,130
22.1,61.4,39.1,620,5.7,0,216
23.7,69.8,42.0,1888,60.9,1,137
29.1,74.0,96.9,3584,55.4,0,31
22.0,70.3,69.5,181,65.5,0,243
23.6,77.4,71.9,2733,89.5,0,84
18.2,65.8,56.3,2728,85.0,0,85
19.0,61.7,97.5,2295,98.1,0,112
21.1,78.7,68.9,2667,97.6,0,88
18.3,67.6,89.5,3953,77.2,0,8
25.6,71.5,69.9,1320,95.6,0,172
23.1,75.8,73.5,1799,86.7,0,142
24.6,66.5,29.0,3999,72.8,1,5
20.1,74.3,30.3,2077,7.5,0,125
21.6,62.7,78.3,1325,4.9,0,172
26.0,65.8,29.7,1499,83.8,1,161
29.6,62.9,56.3,2920,49.0,0,73
18.6,76.2,24.9,947,81.5,1,196
28.7,64.5,81.7,1375,31.3,0,169
24.9,74.3,11.1,984,39.8,0,193
24.8,78.9,82.9,3553,70.0,0,33
24.0,70.6,60.3,2364,91.5,0,107
18.8,70.8,18.7,2784,8.8,0,81
19.1,69.2,54.2,1420,86.1,0,166
25.2,66.5,28.2,3160,79.3,1,58
22.1,69.5,32.3,3305,31.6,0,49
29.0,72.1,35.2,2215,35.5,0,117
22.9,79.7,6.3,2790,4.6,0,81
19.7,78.8,98.6,125,1.6,0,247
26.6,77.2,3.2,2620,47.7,0,91
21.5,77.8,66.2,119,9.6,0,247
24.3,69.4,37.1,1451,19.4,0,164
26.4,73.1,64.6,1008,84.7,0,192
28.8,77.9,35.6,1213,57.1,1,179
27.5,67.9,67.4,3704,63.4,0,24
26.1,79.2,72.9,1451,18.7,0,164
26.2,68.3,69.1,2607,82.9,0,92
29.4,72.0,11.4,3273,86.8,1,51
21.5,74.2,65.7,3130,52.3,0,60
18.0,79.0,28.0,696,91.3,1,211
21.3,64.9,2.9,2270,84.5,1,113
20.6,74.9,41.5,1515,73.1,1,160
25.9,70.4,43.4,1034,73.4,1,190
25.6,65.4,46.7,2840,10.5,0,78
25.1,75.5,70.5,3772,27.1,0,20
18.2,71.0,30.9,1535,6.7,0,159
26.7,73.2,31.5,813,0.9,0,204
21.9,66.5,6.1,309,15.8,0,235
26.0,69.6,68.7,1011,88.0,0,192
24.7,72.3,56.8,2796,24.0,0,80
22.1,68.1,34.9,1057,97.0,1,189
19.6,64.0,70.5,1018,59.7,0,191
19.1,79.2,53.7,3411,23.7,0,42
28.0,70.2,46.9,3718,49.7,0,23
29.0,74.7,51.1,2528,21.9,0,97
25.8,68.2,63.6,2621,98.4,0,91
19.2,67.1,66.0,824,84.7,0,203
22.8,68.1,28.9,3810,2.6,0,17
26.7,68.2,14.1,2044,94.8,1,127
27.4,70.9,15.7,1116,72.1,1,185
19.4,70.9,63.9,627,8.2,0,215
18.0,69.9,87.3,3915,67.1,0,11
26.5,62.7,40.9,1156,64.7,1,183
22.3,69.9,17.0,2891,21.9,0,74
21.1,63.4,75.7,988,75.8,0,193
18.2,62.5,83.2,2466,8.7,0,101
24.5,78.7,88.1,1491,48.9,0,162
28.2,72.1,60.7,1828,1.0,0,141
29.5,73.2,86.1,3515,96.9,0,36
24.8,68.0,1.5,3776,75.2,1,19
24.2,78.2,10.7,3983,15.9,0,6
19.0,72.8,9.3,2077,34.2,0,125
24.6,75.4,71.3,1992,16.1,0,130
22.6,67.4,7.0,2345,76.7,1,108
25.3,79.2,49.6,1084,5.9,0,187
22.7,76.4,47.3,2505,84.0,1,99
20.9,77.1,31.1,4044,94.2,1,3
19.1,63.4,87.0,2351,67.7,0,108
21.8,65.4,17.0,3005,21.3,0,67
19.2,65.7,35.2,339,36.0,0,233
20.1,65.4,77.4,3932,47.7,0,10
29.8,77.1,3.0,2495,60.5,1,99
23.3,60.6,67.3,4024,66.9,0,4
24.4,61.5,81.6,1859,55.4,0,139
28.5,65.5,93.2,1325,35.1,0,172
29.9,64.0,87.6,2928,89.1,0,72
25.0,64.6,31.9,2587,8.1,0,93
27.7,76.0,58.6,2532,46.6,0,97
21.9,71.3,7.7,76,77.6,1,250
21.7,60.1,25.8,1656,6.1,0,151
22.8,68.6,9.4,2562,70.5,1,95
26.1,68.2,31.5,1572,82.0,1,157
26.2,62.3,87.5,2991,66.1,0,68
21.8,73.5,34.7,2706,1.3,0,86
19.6,74.0,56.2,91,18.0,0,249
25.6,74.4,43.3,1874,34.2,0,138
19.5,74.6,45.9,3856,23.4,0,14
24.9,60.0,97.0,465,96.3,0,226
26.3,79.1,29.6,2513,65.2,1,98
26.4,76.3,62.7,3960,29.7,0,8
27.0,78.1,42.0,3670,93.0,1,26
28.5,60.3,6.1,3111,74.1,1,61
24.0,78.7,48.9,2737,28.5,0,84
26.8,76.2,81.3,1352,37.9,0,170
25.4,76.7,9.9,1308,19.9,0,173
20.2,61.9,7.0,946,97.1,1,196
18.3,74.8,15.4,553,51.7,1,220
21.4,79.2,76.4,3868,89.6,0,14
23.3,73.6,72.4,3137,34.6,0,59
25.4,71.4,56.5,3707,86.1,0,24
28.2,78.9,46.8,3728,5.4,0,22
20.4,68.9,88.8,2040,98.2,0,127
19.5,72.0,76.7,3703,91.2,0,24
29.6,69.5,81.2,2156,36.3,0,120
19.3,78.7,81.3,3486,77.5,0,37
23.7,61.5,64.3,91,75.2,0,249
25.0,70.0,45.8,1002,90.1,1,192
24.5,73.7,86.5,367,30.7,0,232
19.0,75.8,92.6,819,46.6,0,204
18.7,71.7,2.4,422,86.5,1,228
19.3,78.2,5.2,571,77.9,1,219
25.0,78.8,95.9,2909,39.3,0,73
24.5,61.3,27.7,3810,84.6,1,17
20.8,68.0,87.3,1263,4.7,0,176
25.7,60.5,38.9,434,78.2,1,227
27.8,66.6,11.9,2259,20.7,0,114
18.5,70.7,8.0,1423,28.6,0,166
24.0,78.2,15.7,1633,49.3,0,153
26.3,76.9,25.0,2573,45.0,0,94
21.0,62.5,48.9,1753,52.1,1,145
21.7,61.9,70.1,467,54.5,0,225
25.4,71.8,98.6,1193,33.2,0,180
28.8,70.6,44.2,1842,17.5,0,140
27.7,65.3,51.8,791,76.8,0,205
25.0,78.0,52.2,2922,40.0,0,73
26.8,78.5,53.9,2257,50.6,0,114
22.4,68.1,51.8,2303,64.5,0,111
25.7,77.8,0.9,1706,91.0,1,148
23.6,67.7,0.2,72,70.8,1,250
20.3,74.7,9.8,146,4.5,0,245
26.4,69.5,10.2,3411,83.9,1,42
24.7,62.5,70.5,316,98.9,0,235
22.3,78.6,20.5,3689,47.2,0,25
28.9,69.1,89.5,605,97.0,0,217
18.3,74.7,92.9,574,54.7,0,219
21.8,67.3,97.6,1177,46.0,0,181
18.7,60.4,93.9,3326,33.1,0,47
27.2,62.0,27.2,3422,65.8,1,41
26.4,69.9,51.0,2594,23.0,0,93
22.0,73.8,17.5,2882,10.5,0,75
26.1,66.7,80.6,311,2.7,0,235
22.8,73.9,88.8,2855,29.2,0,77
27.1,74.0,85.1,764,39.6,0,207
23.5,74.1,43.3,3740,55.2,1,22
22.9,69.9,75.9,2181,29.3,0,119
29.2,78.3,9.8,2995,98.4,1,68
21.0,69.8,4.0,3200,29.2,0,55
19.4,69.0,75.3,435,44.1,0,227
25.0,64.0,42.5,3351,10.3,0,46
29.6,66.2,99.6,357,26.1,0,232
22.5,60.8,9.7,2977,4.8,0,69
18.7,72.7,85.6,2930,56.0,0,72
22.1,65.0,48.0,2299,75.1,1,111
24.1,66.1,82.7,134,19.6,0,246
19.9,75.4,81.7,3914,36.8,0,11
25.9,66.5,91.6,522,1.7,0,222
30.0,64.8,29.8,803,84.0,1,204
23.4,63.4,95.0,2707,78.0,0,86
22.3,75.5,15.2,2366,6.3,0,107
22.8,62.6,8.2,79,36.5,0,250
19.4,69.1,43.2,3262,95.5,1,51
28.6,70.1,82.8,1476,39.2,0,163
23.0,73.7,47.3,3415,52.6,1,42
22.6,72.7,82.9,3101,35.5,0,61
25.9,76.2,73.0,2461,59.6,0,101
23.3,60.9,20.9,3942,97.8,1,9
25.8,65.9,94.9,2040,99.8,0,127
18.7,65.6,6.1,367,77.5,1,232
27.8,62.9,89.8,1006,40.4,0,192
29.3,65.8,30.4,3812,49.4,0,17
25.8,66.2,50.0,992,35.7,0,193
29.5,70.4,42.2,595,98.6,1,217
19.8,73.3,17.2,3573,70.8,1,32
23.7,67.6,35.8,3733,44.9,0,22
