temp_ambiente,temp_agua,humedad_ambiente,humedad_suelo,intensidad_luz,perfil,uv,riego
38.8,18.43,82.39,53.15,80.9,2,177,1
31.63,16.2,96.69,69.32,62.8,2,161,0
21.42,24.78,89.95,38.87,94.3,1,255,0
25.71,19.23,61.36,29.82,11.8,1,40,0
38.66,15.58,74.77,30.38,75.4,2,163,1
41.37,18.67,84.93,78.09,62.2,2,134,0
30.14,24.74,56.89,52.85,80.3,2,205,1
32.38,15.98,95.71,31.35,22.2,3,40,1
25.67,16.66,61.14,25.68,46.9,3,90,1
16.68,21.45,96.88,44.19,48.8,2,123,0
17.48,22.12,80.37,57.53,30.7,1,86,0
25.56,16.13,82.53,38.1,33.4,1,99,0
35.44,23.38,69.7,59.15,95.5,3,155,1
45.49,24.77,91.23,75.28,57.6,3,93,1
18.6,20.5,76.02,64.08,35.7,1,102,0
17.03,21.61,56.93,49.77,15.2,3,30,1
41.06,21.08,61.82,53.35,66.5,1,168,0
41.83,21.48,69.18,56.03,64.3,2,139,1
33.87,22.45,63.06,52.86,64.2,2,165,1
36.61,21.49,55.38,52.87,76.2,1,190,0
32.01,23.35,72.72,58.22,24.4,2,62,1
30.38,16.76,86.77,75.22,11.3,3,23,1
32.03,16.12,83.83,52.29,84.4,3,162,1
37.56,25.54,85.98,25.62,63.3,1,157,1
22.2,17.15,52.8,56.75,47.4,3,91,1
36.03,25.63,86.35,52.51,76.4,1,191,0
37.8,20.25,57.63,74.5,73.1,1,182,0
36.28,14.52,55.23,20.77,16.3,3,27,1
36.78,21.1,67.67,38.66,85.8,2,186,1
26.11,20.84,84.08,50.77,98.2,2,249,0
18.57,15.33,65.45,68.14,72.5,3,137,0
28.84,24.23,82.79,24.45,78.8,2,200,1
26.37,16.17,65.31,67.11,31.3,3,59,1
21.54,16.97,72.61,69.08,35.8,2,90,0
41.83,21.86,92.57,65.57,14.5,1,40,0
24.53,22.92,64.94,26.66,53.2,2,136,1
43.1,18.11,86.3,67.46,35.7,3,56,1
25.74,23.45,95.98,33.15,88.6,2,226,1
20.16,17.51,93.81,47.93,39.8,2,102,0
20.22,22.5,83.01,67.21,69.1,2,178,0
23.28,16.98,74.32,64.49,66.9,1,192,0
32.01,21.36,90.38,36.38,55.8,2,141,1
26.09,19.28,77.35,60.51,54.5,1,159,0
29.63,18.65,58.94,43.35,33.4,2,84,0
36.81,20.44,76.89,76.2,92.4,1,229,0
29.63,19.83,68.85,20.64,91.9,3,175,1
34.7,20.82,53.18,23.13,77.8,3,147,1
27.28,23.26,69.98,29.98,50.8,3,97,1
20.44,18.87,97.39,20.98,51.1,1,147,1
45.04,20.35,75.55,34.78,19.2,3,31,1
44.38,24.3,93.74,31.61,20.9,1,51,1
29.02,15.05,91.15,52.16,89.1,2,227,0
42.72,18.35,79.72,37.63,10.4,3,20,1
30.75,23.05,86.43,31.7,94.3,3,180,1
28.27,18.26,88.46,31.88,62.3,2,158,1
39.97,24.8,77.49,22.91,86.4,1,215,1
34.01,20.3,64.81,73.36,0.2,1,40,0
41.06,22.9,90.96,70.82,81.9,1,205,0
32.95,17.66,61.58,49.13,3.3,3,20,1
32.47,16.18,62.05,33.63,76.7,2,197,1
31.18,17.28,52.48,42.61,73.3,3,140,1
36.12,20.03,94.81,74.37,77.5,2,166,0
31.12,19.99,64.23,29.15,77.8,2,198,1
17.23,21.81,89.93,65.12,13.9,1,42,0
31.41,20.95,95.99,45.16,89.7,3,170,1
22.07,17.6,63.54,24.77,13.3,2,34,1
17.86,22.23,81.66,25.65,42.9,1,126,0
27.51,15.48,92.49,35.51,6.1,2,30,1
17.27,18.57,90.95,58.73,43.2,1,127,0
19.61,19.3,85.56,75.78,87.3,1,255,0
23.1,21.41,73.56,30.52,45.8,2,116,1
24.98,23.56,65.85,56.76,19.7,1,56,0
37.79,23.03,93.29,51.04,84.3,3,135,1
18.1,19.74,52.23,40.44,36.7,2,92,0
32.63,20.61,79.84,42.86,19.6,3,36,1
43.13,15.67,66.73,42.49,3.2,3,20,1
39.74,24.02,79.91,64.18,99.7,1,246,0
19.0,19.38,64.68,36.47,62.0,2,157,1
31.83,17.23,72.04,25.83,76.2,3,145,1
24.73,21.1,85.34,57.0,96.2,1,255,0
38.88,18.95,95.24,22.95,73.1,1,182,1
24.64,23.11,57.25,27.26,50.6,1,148,0
32.26,17.64,65.61,49.54,15.0,2,38,1
44.12,16.85,72.23,30.51,34.7,2,75,1
39.58,16.61,76.96,75.05,30.4,3,48,1
26.12,22.45,61.12,75.56,34.0,2,88,0
21.26,20.92,82.78,71.63,69.6,3,132,0
32.44,23.19,70.7,24.53,24.3,1,70,0
29.57,18.4,66.06,61.99,57.1,2,144,0
35.3,16.0,74.37,59.54,80.3,2,174,1
27.19,16.4,58.06,28.38,52.2,3,99,1
16.95,18.16,87.15,29.12,35.3,1,104,0
40.54,23.65,63.77,66.04,86.4,1,213,0
25.03,23.57,73.12,37.19,96.2,2,246,1
40.61,20.22,56.5,62.55,15.5,2,33,1
23.51,23.88,53.6,58.79,5.9,3,20,1
41.78,24.5,90.32,25.81,89.9,2,195,1
35.57,19.5,76.28,38.79,15.4,1,38,1
22.54,22.34,67.4,67.64,55.5,1,161,0
19.61,18.38,98.42,45.5,35.7,2,91,0
28.96,15.73,90.82,25.86,71.2,3,134,1
44.4,23.03,70.35,65.0,45.8,1,113,0
38.46,20.9,78.15,47.6,44.1,3,72,1
27.55,19.38,58.95,56.13,11.1,3,23,1
26.22,23.54,65.72,59.24,47.7,2,119,0
17.86,23.46,67.25,48.93,41.2,1,119,0
30.27,16.67,88.7,56.4,27.2,3,51,1
32.91,15.16,78.76,33.13,67.7,2,170,1
24.3,19.21,78.71,25.57,82.7,1,244,0
23.53,15.81,75.79,58.62,79.0,3,151,0
24.26,24.22,53.48,23.05,40.3,2,103,1
43.59,20.08,61.17,63.73,37.8,2,81,1
33.78,21.66,68.3,22.9,6.0,3,20,1
21.82,17.34,66.15,49.97,58.2,1,171,0
39.8,23.14,90.14,56.62,69.6,2,151,1
21.13,21.77,64.35,58.72,50.8,1,150,0
23.73,19.56,67.76,69.28,82.1,2,209,0
19.27,21.63,66.27,31.5,18.4,2,47,1
27.84,17.35,93.13,53.6,81.4,2,205,0
24.04,22.69,78.53,72.02,47.3,1,140,0
16.88,23.03,79.74,73.42,18.8,1,55,0
16.66,16.68,69.76,60.91,100.0,1,255,0
19.68,21.72,87.84,39.71,96.6,2,247,0
30.58,21.84,83.19,20.46,28.2,2,73,1
31.95,19.63,68.12,58.32,64.5,2,162,1
22.37,15.34,75.44,73.19,99.8,1,255,0
35.26,21.89,56.92,59.6,69.4,2,149,1
23.3,15.61,72.78,22.24,84.1,2,215,1
36.97,22.85,97.08,77.77,71.4,2,154,0
35.36,21.86,73.24,76.12,36.9,3,71,1
29.22,21.95,92.96,27.9,1.6,2,30,1
41.08,23.32,84.79,22.86,78.5,2,169,1
39.13,19.96,88.27,74.44,74.1,2,162,0
25.77,19.17,74.7,22.62,66.3,2,169,1
40.82,24.97,76.12,27.91,42.8,3,69,1
36.94,22.75,87.74,43.51,92.6,2,202,1
23.05,18.16,91.24,67.09,94.1,1,255,0
38.92,20.31,67.04,73.82,77.5,1,191,0
42.01,20.6,56.56,24.7,49.0,2,107,1
16.87,19.46,83.62,30.12,54.6,1,162,0
27.54,19.81,66.84,36.19,62.7,1,182,0
23.42,18.75,77.07,46.33,72.3,1,211,0
31.99,21.38,65.8,24.61,27.2,1,80,1
37.69,18.98,81.36,21.49,29.1,3,47,1
39.84,24.33,84.01,25.82,1.1,3,20,1
17.84,19.49,56.51,24.89,30.3,2,77,1
40.91,18.34,57.05,65.53,49.5,3,79,1
38.7,18.22,95.89,38.61,75.1,1,183,1
20.9,17.95,93.38,37.18,63.5,1,186,0
33.17,20.68,74.06,57.07,97.5,2,248,1
23.68,16.69,94.01,25.83,98.2,3,187,1
25.99,23.69,96.67,22.57,63.7,2,162,1
38.42,24.72,72.05,34.25,10.7,2,30,1
43.81,17.01,87.97,21.29,87.3,2,189,1
29.07,15.88,71.23,30.01,74.6,1,215,0
37.47,17.56,76.41,43.59,27.6,1,70,1
26.23,20.67,96.29,38.64,33.7,1,99,0
20.01,23.91,83.96,53.86,33.1,2,82,0
45.22,24.55,64.06,44.34,77.3,1,193,1
42.97,21.44,85.21,77.99,38.1,2,81,0
27.44,18.72,95.68,53.23,20.2,1,56,0
29.56,24.72,78.53,41.06,46.2,3,88,1
22.53,16.65,91.62,71.04,24.2,3,46,0
21.37,17.47,49.4,76.29,42.4,2,109,0
35.78,15.57,75.31,32.71,95.2,3,154,1
43.98,21.48,92.82,49.69,28.2,1,71,0
20.33,21.04,51.85,43.52,89.3,3,171,1
38.95,16.14,57.84,47.92,16.7,3,28,1
24.88,22.76,65.52,21.24,36.2,1,107,1
34.31,19.36,68.71,72.23,47.5,2,121,0
28.88,16.47,53.93,28.95,31.6,1,92,0
18.68,24.31,89.25,55.58,13.2,2,33,0
27.18,22.53,81.25,62.31,34.8,1,100,0
22.41,20.6,59.92,42.96,63.1,2,160,0
25.49,22.81,62.57,39.48,60.2,2,154,0
18.38,19.31,82.98,78.4,51.4,1,152,0
32.07,19.01,70.26,31.25,41.1,2,105,1
32.07,17.61,52.6,42.38,46.7,2,117,1
30.11,23.58,56.69,66.73,38.9,2,99,0
16.67,20.49,57.75,39.28,12.9,3,25,1
19.48,24.26,92.28,39.19,93.2,2,237,1
35.05,23.66,84.82,65.89,62.1,3,103,1
21.1,23.68,79.36,27.73,25.5,3,48,1
37.97,24.69,63.51,24.9,56.1,1,140,1
20.43,20.72,85.84,74.75,90.2,1,255,0
40.99,21.44,91.62,29.22,86.2,3,140,1
19.83,18.63,97.67,71.55,73.1,3,141,0
28.17,22.18,85.14,51.63,74.0,3,141,1
17.83,22.9,60.71,29.39,20.3,2,53,1
31.61,16.2,60.38,70.1,15.6,1,44,0
23.49,19.14,52.19,67.41,8.3,2,30,0
25.34,21.03,65.93,36.68,86.3,2,218,1
43.49,23.7,56.68,40.88,75.7,1,187,1
29.47,19.43,65.43,78.22,17.8,2,44,0
16.84,18.73,91.19,59.97,21.2,3,40,0
30.89,17.03,52.42,76.82,23.1,3,45,1
36.84,23.34,71.71,42.45,62.9,1,157,1
45.24,22.0,68.56,64.57,46.9,2,101,0
43.08,18.7,57.54,78.12,51.0,2,111,0
32.46,18.24,73.01,77.42,75.2,1,222,0
17.71,18.2,64.28,63.3,47.9,3,90,0
20.69,23.3,94.11,35.71,15.1,1,43,0
17.88,22.76,88.03,67.87,69.0,2,175,0
43.6,18.98,78.16,32.18,80.4,3,131,1
31.67,19.45,63.27,49.57,95.5,3,182,1
33.6,23.23,74.51,41.24,65.6,3,124,1
21.79,19.46,89.13,75.78,35.8,2,89,0
19.3,19.07,70.31,42.04,76.6,1,224,0
28.64,15.21,53.68,30.05,10.1,2,30,1
20.05,17.56,87.24,57.91,9.0,2,30,0
17.83,23.04,69.61,72.79,15.8,1,46,0
26.0,24.69,77.45,21.74,5.4,2,30,1
27.35,23.52,85.39,30.08,39.4,2,98,1
30.86,23.58,89.65,45.59,0.0,2,30,1
24.31,20.34,68.19,22.0,39.6,3,76,1
43.46,24.43,79.03,66.35,74.5,3,121,1
40.21,16.81,60.4,67.91,55.0,2,121,0
23.58,20.23,77.18,76.01,24.1,2,62,0
37.32,21.91,56.54,39.64,93.5,2,203,1
18.51,22.0,75.67,30.42,23.1,3,43,1
36.65,16.15,93.7,75.91,38.5,2,85,0
19.36,21.65,79.37,32.82,98.2,2,250,1
41.09,17.95,53.63,45.78,89.6,1,224,1
27.97,21.42,62.99,76.47,22.7,2,56,0
38.39,16.9,62.48,50.21,96.3,1,240,1
34.77,18.06,80.12,47.49,94.2,3,180,1
33.3,15.16,62.95,59.54,16.7,1,50,0
27.81,20.84,96.75,76.97,91.6,1,255,0
38.95,25.35,72.94,33.73,24.3,2,49,1
41.5,22.3,91.82,24.83,58.0,1,143,1
41.62,15.66,80.51,31.53,98.2,2,210,1
22.75,22.61,87.22,72.08,95.3,2,243,0
37.58,23.4,82.56,62.66,85.0,2,183,1
37.69,19.67,81.38,71.45,26.8,2,56,0
33.27,22.32,84.77,52.32,82.1,1,238,0
43.04,21.25,90.88,68.47,4.0,3,20,1
33.94,18.1,89.27,32.0,28.8,2,74,1
21.01,15.34,61.94,64.55,67.3,2,168,0
27.42,23.46,94.41,46.31,7.5,2,30,0
19.1,19.03,65.45,20.08,58.4,1,171,1
39.18,18.53,69.91,45.44,94.2,1,236,1
26.92,20.43,50.92,41.7,56.4,3,106,1
25.65,24.05,88.58,56.17,17.5,3,34,1
29.89,16.27,79.45,63.53,71.0,1,206,0
18.53,17.44,69.6,37.39,90.3,2,230,1
16.37,16.8,78.32,59.78,65.7,1,189,0
37.3,21.08,67.87,37.51,97.7,1,242,1
39.58,22.9,72.11,22.27,52.6,1,130,1
19.6,22.9,77.19,37.34,92.4,3,176,1
32.34,20.82,86.19,65.1,33.9,1,98,0
35.89,20.44,64.99,79.64,84.5,1,209,0
41.42,17.99,71.0,74.85,59.0,1,145,0
22.46,20.19,80.13,75.85,76.2,3,145,0
16.43,19.36,55.55,57.77,80.3,2,202,0
41.14,18.83,76.97,74.15,79.2,3,130,1
24.49,22.34,64.61,71.95,14.3,3,27,0
17.91,15.29,59.5,23.3,37.6,3,70,1
29.13,24.58,84.95,34.8,38.7,3,74,1
18.98,24.81,91.74,74.35,9.8,1,40,0
37.58,22.08,69.52,54.05,76.1,3,124,1
26.34,18.94,74.69,64.99,51.0,3,95,1
17.59,16.25,50.51,26.72,72.8,3,139,1
19.4,15.97,71.47,23.41,57.3,1,167,1
23.61,16.03,62.87,65.95,39.8,2,102,0
34.2,17.2,92.05,43.31,1.5,3,20,1
29.17,20.41,66.64,48.42,89.4,3,168,1
19.68,21.22,89.17,23.86,29.9,3,56,1
18.47,18.88,82.07,61.66,87.0,2,219,0
26.95,17.54,75.09,26.18,99.0,2,252,1
43.35,20.61,65.55,36.46,36.7,1,90,1
34.09,20.13,65.97,56.37,14.0,1,42,0
22.84,18.04,62.89,72.35,31.5,3,61,0
18.92,17.18,87.53,51.36,35.0,3,67,1
24.11,23.96,52.74,59.31,68.7,3,132,1
44.33,16.77,63.26,48.02,12.7,1,40,1
21.97,20.45,66.28,78.77,48.1,2,120,0
33.53,18.45,66.01,66.73,59.8,2,152,0
33.7,19.86,52.11,39.75,19.5,2,48,1
33.17,19.74,65.99,24.47,77.7,1,230,1
36.86,18.53,82.03,28.64,27.9,2,60,1
33.93,18.49,77.56,57.4,75.2,2,192,1
40.11,16.24,79.02,78.51,8.1,2,30,0
33.27,18.79,83.82,34.48,18.7,3,35,1
25.69,20.28,54.39,22.14,9.4,2,30,1
37.46,20.66,95.7,61.92,12.3,2,30,1
40.81,20.16,66.52,74.1,87.9,2,190,0
30.34,21.01,61.09,41.01,67.8,3,130,1
43.65,21.46,67.05,67.94,44.2,3,69,1
43.84,16.83,86.95,48.6,82.9,2,180,1
28.5,19.37,90.99,38.19,69.5,2,177,1
17.03,20.64,59.94,48.82,81.2,2,206,0
16.71,20.52,75.21,55.93,7.4,2,30,0
41.39,23.96,52.0,72.88,43.7,1,107,0
38.88,22.9,95.73,54.72,43.3,1,106,0
37.67,22.55,74.87,67.65,15.1,2,33,0
43.29,21.0,58.27,21.88,56.0,3,91,1
37.79,16.71,84.73,27.85,19.1,1,47,1
20.93,16.76,88.32,66.54,21.4,3,43,0
36.22,18.41,87.52,68.99,63.7,3,104,1
35.56,19.06,78.21,34.84,80.1,1,198,1
44.36,19.07,94.94,66.06,29.4,3,46,1
39.19,23.44,88.82,27.89,71.4,3,117,1
21.63,24.18,87.81,35.23,10.4,2,30,1
27.59,24.8,95.85,78.33,15.3,2,39,0
40.83,24.43,69.91,71.78,34.0,1,83,0
22.14,22.56,87.47,76.0,71.6,2,184,0
27.91,19.34,95.81,46.6,70.3,1,204,0
28.75,20.95,57.24,73.66,27.5,3,51,1
17.88,23.72,94.42,53.06,69.1,1,204,0
44.65,15.52,65.18,47.98,31.3,2,67,1
32.37,15.2,82.83,56.15,72.0,1,212,0
21.71,23.27,56.32,79.59,60.5,2,155,0
18.53,22.85,91.8,25.26,18.4,2,45,1
38.62,20.84,74.26,35.0,6.5,1,40,1
15.89,16.08,60.91,73.79,4.4,2,30,0
35.88,17.01,73.45,36.82,59.3,1,146,1
19.42,18.68,94.61,39.72,15.6,2,39,1
32.21,18.74,82.91,76.87,11.0,2,30,0
20.03,19.7,78.6,33.95,54.3,1,160,0
29.0,18.1,91.65,20.3,80.5,1,238,1
25.43,17.79,72.55,31.11,85.9,1,249,0
38.35,22.66,61.21,42.2,77.4,3,126,1
41.55,23.95,82.31,57.8,67.3,3,109,1
17.29,16.46,63.01,58.48,97.4,2,247,0
29.47,19.54,60.77,67.25,44.0,3,82,1
31.21,17.38,97.1,32.12,15.3,3,28,1
24.12,17.12,73.55,23.8,63.9,2,161,1
17.06,16.29,81.81,46.58,41.0,2,105,0
38.64,23.48,64.35,41.44,82.8,3,134,1
27.12,16.52,83.92,35.78,56.7,1,165,0
35.68,23.66,64.43,35.73,74.8,3,121,1
23.79,15.39,84.21,28.98,72.5,3,138,1
29.87,20.94,75.16,30.9,98.4,1,255,0
44.31,22.19,54.59,65.13,42.9,3,69,1
38.6,15.85,81.36,53.13,34.2,2,73,1
43.17,21.76,71.93,30.66,69.4,2,147,1
25.14,23.51,91.78,28.39,5.8,3,20,1
27.65,17.52,53.14,42.97,68.1,2,172,0
19.75,21.92,95.6,48.24,20.4,1,58,0
25.19,18.93,54.16,53.3,37.2,2,96,0
28.87,22.24,86.49,27.59,70.7,1,209,0
33.58,16.86,87.68,76.63,63.7,2,163,0
27.07,22.69,87.06,52.35,39.7,2,101,0
42.96,23.94,89.88,44.17,88.9,3,145,1
23.89,15.47,73.28,42.73,6.1,3,20,1
28.09,15.73,92.92,78.89,56.0,1,166,0
39.58,17.94,90.09,76.97,54.9,2,118,0
16.31,19.24,56.56,61.35,31.6,1,91,0
35.79,23.78,76.29,45.26,20.0,1,49,1
16.75,20.37,85.63,35.52,1.3,3,20,1
24.54,25.06,64.92,45.41,28.1,3,53,1
40.58,21.05,54.56,44.25,63.6,2,137,1
38.38,17.2,66.0,50.27,19.3,2,41,1
26.68,18.31,62.39,77.39,26.3,1,77,0
39.6,16.33,55.54,44.1,40.6,1,101,1
25.04,15.91,60.12,50.21,10.4,1,40,0
34.35,24.63,74.02,47.26,49.5,2,126,1
40.09,22.64,80.24,21.27,92.5,2,200,1
16.62,22.45,86.17,61.22,90.0,3,171,0
21.4,17.96,97.54,77.18,96.0,2,243,0
36.31,16.08,93.43,74.63,89.8,2,195,0
18.82,16.84,91.73,56.02,0.9,1,40,0
39.6,15.94,70.16,80.5,41.5,3,66,1
32.08,16.76,72.91,38.43,8.5,3,20,1
29.23,22.57,57.47,30.34,19.9,2,51,1
28.97,24.0,87.98,35.93,12.9,1,40,0
25.72,24.56,58.02,34.21,30.7,1,90,0
27.52,16.81,81.86,61.59,72.7,2,185,0
30.96,25.07,56.94,58.59,67.1,3,129,1
26.85,18.19,66.4,49.41,84.6,1,247,0
42.54,22.58,76.01,75.93,90.1,1,223,0
32.18,22.01,87.54,35.79,7.8,1,40,0
44.28,17.87,82.66,62.45,77.2,1,192,0
36.46,16.58,73.21,46.77,46.0,1,116,1
33.63,16.6,52.1,21.82,26.3,1,78,1
28.72,25.18,96.28,79.1,42.0,2,105,0
23.48,16.85,78.28,59.0,87.5,3,166,0
43.98,15.94,64.5,66.75,41.3,1,101,0
22.71,24.88,70.31,26.54,84.4,3,161,1
18.83,22.41,56.4,33.57,17.7,3,34,1
21.39,19.42,59.72,63.48,34.1,1,98,0
27.76,23.86,54.34,50.13,20.2,1,58,0
44.26,15.62,58.93,23.65,50.2,3,81,1
25.59,15.38,67.96,73.0,6.8,1,40,0
44.02,21.0,49.44,36.85,100.0,3,162,1
27.27,17.48,97.85,34.78,38.0,3,72,1
29.79,16.49,51.22,66.23,54.6,3,104,1
42.72,21.78,79.78,68.21,68.8,3,112,1
33.76,24.64,54.85,33.6,52.0,2,133,1
23.82,17.39,65.03,51.35,44.0,1,128,0
15.74,20.11,95.52,73.5,80.2,3,153,0
26.91,16.37,63.46,51.93,54.5,3,103,1
31.0,24.43,91.87,64.08,63.4,2,162,1
19.39,16.8,69.27,35.74,88.4,2,225,1
26.82,16.46,66.7,59.84,17.7,1,51,0
18.85,18.88,85.04,77.77,77.6,2,197,0
42.34,20.79,76.07,63.97,14.2,1,37,0
23.94,21.76,69.26,28.02,21.9,1,63,0
44.02,23.29,69.73,41.92,3.8,1,40,1
43.82,20.52,75.74,43.43,84.0,2,181,1
18.67,23.72,88.45,74.7,73.7,1,214,0
28.95,18.18,70.79,75.77,60.8,3,115,1
37.19,24.4,52.8,70.29,65.6,1,164,0
37.78,17.35,65.42,43.27,86.3,3,139,1
21.57,21.1,70.68,49.47,78.6,1,230,0
24.39,18.94,74.6,64.49,38.2,1,112,0
24.05,16.75,94.45,76.74,6.2,3,20,0
29.38,19.79,90.25,43.44,55.1,2,140,0
20.66,15.52,87.24,29.86,5.5,3,20,1
17.48,22.6,92.49,48.66,65.1,3,123,1
17.64,23.67,89.92,68.08,14.0,2,35,0
39.28,20.96,84.6,59.99,48.4,3,78,1
28.36,22.51,82.35,42.28,47.1,3,89,1
38.86,18.95,77.61,41.26,70.0,1,173,1
38.04,20.19,87.82,71.37,17.9,1,43,0
34.19,20.14,91.78,28.08,6.4,3,20,1
40.26,15.62,51.91,58.63,6.9,1,40,0
26.28,16.46,90.23,38.05,7.1,2,30,1
43.36,18.18,59.15,28.52,48.0,1,119,1
26.24,19.24,59.92,22.77,31.9,1,92,1
30.58,23.96,73.86,60.32,37.6,1,113,0
20.35,17.11,70.22,60.42,14.8,3,29,0
32.21,24.26,68.18,78.17,65.7,2,167,0
36.66,21.32,70.78,72.51,69.5,3,113,1
35.68,25.03,90.09,33.34,7.0,2,30,1
20.39,21.52,58.98,29.59,2.7,3,20,1
29.19,24.77,97.42,75.78,75.0,1,219,0
29.03,21.41,65.84,46.83,1.2,2,30,0
43.37,18.99,77.52,52.68,5.6,1,40,0
39.57,22.49,69.86,76.42,29.7,1,74,0
38.91,23.31,54.46,25.75,20.3,2,43,1
37.02,19.77,89.73,21.63,31.9,1,80,1
27.61,18.02,51.13,26.06,67.4,1,197,0
37.48,22.54,58.58,36.92,51.5,2,111,1
26.51,16.13,82.26,79.05,11.5,3,21,1
19.02,19.92,69.05,61.19,16.8,3,32,0
23.91,16.68,76.77,76.35,89.3,2,228,0
38.54,23.85,96.26,45.64,56.2,1,140,1
31.53,24.06,78.29,67.32,96.9,3,186,1
29.94,17.91,74.04,38.17,42.4,2,107,1
17.1,24.85,56.25,76.51,77.4,3,148,0
41.19,24.49,70.45,22.14,17.7,1,44,1
33.66,19.09,68.51,70.73,30.9,2,78,0
38.34,22.2,87.58,66.34,23.0,2,47,0
44.73,22.95,70.69,64.69,10.6,3,20,1
23.84,23.78,73.73,38.92,75.3,2,193,1
29.65,16.37,61.38,69.44,22.7,2,58,0
21.41,20.57,83.97,64.66,37.0,1,108,0
38.11,16.28,90.97,29.31,6.6,1,40,1
21.72,17.22,98.06,52.43,1.4,1,40,0
35.42,19.52,63.05,40.7,28.5,1,69,1
41.95,17.44,77.57,22.21,88.8,1,222,1
27.39,20.82,77.73,46.65,43.7,1,130,0
36.64,17.04,62.75,62.18,96.7,2,211,1
36.1,15.89,76.37,70.62,49.3,3,80,1
22.49,20.4,64.35,33.12,51.9,3,98,1
35.61,19.1,71.39,71.13,14.1,1,40,0
23.45,19.98,66.33,49.69,16.0,3,30,1
26.54,24.1,95.67,76.6,49.3,2,127,0
32.68,15.5,55.6,23.16,94.9,2,242,1
40.67,16.1,72.33,50.84,52.8,1,132,0
33.97,24.92,85.47,26.42,17.2,1,50,0
17.29,17.06,92.63,74.74,9.6,2,30,0
28.96,24.45,64.5,69.75,93.9,1,255,0
44.42,17.71,68.53,78.0,34.6,2,77,0
38.12,18.01,66.85,30.94,69.7,2,152,1
28.42,20.78,57.54,36.87,60.2,1,178,0
42.84,22.25,51.77,58.45,54.6,2,118,1
21.03,21.74,63.28,33.31,16.5,3,32,1
19.44,24.35,60.82,70.66,82.3,3,156,0
32.73,24.73,93.51,31.1,66.6,2,171,1
44.67,19.75,79.85,69.62,33.8,1,83,0
40.22,22.97,80.59,37.23,64.0,3,103,1
33.07,20.34,63.26,52.23,37.7,3,72,1
36.36,19.93,63.62,38.23,8.6,2,30,1
21.71,21.07,96.03,73.48,8.2,3,20,0
21.68,16.24,51.85,77.7,45.1,3,86,1
35.88,24.19,95.83,51.46,53.4,3,86,1
24.98,23.52,98.3,64.71,6.5,1,40,0
44.71,15.81,82.79,52.13,14.1,2,31,1
44.3,21.4,68.58,52.84,73.5,3,119,1
23.74,17.21,54.23,52.28,71.0,1,210,0
22.12,19.79,51.34,78.62,86.4,2,219,0
31.2,20.15,57.16,77.63,90.7,1,255,0
37.99,18.2,62.15,72.95,61.4,2,133,0
19.87,18.52,74.19,46.34,57.8,2,148,0
41.0,20.75,68.61,39.96,11.2,1,40,1
33.24,20.66,54.85,60.52,89.5,3,169,1
42.82,17.85,61.32,21.59,19.7,2,43,1
21.41,24.42,65.29,25.3,84.0,1,245,0
44.43,18.51,55.21,63.53,92.9,1,230,0
34.52,24.66,53.0,21.41,96.6,2,245,1
27.27,17.24,89.49,39.02,31.2,1,94,0
20.0,18.85,86.52,63.77,77.0,1,226,0
21.98,19.76,61.63,72.88,24.9,2,62,0
31.36,17.24,77.11,45.58,89.3,3,170,1
16.43,19.57,58.08,23.92,73.7,1,215,1
17.95,17.16,88.03,75.67,33.2,2,85,0
25.28,23.33,75.7,29.3,33.2,1,96,0
27.18,24.09,86.62,67.37,51.9,1,151,0
32.9,22.08,95.78,30.59,64.9,2,166,1
22.75,15.46,53.73,35.36,13.0,2,34,1
24.75,24.63,72.29,64.62,70.0,1,204,0
43.58,18.96,68.07,56.9,56.7,2,123,1
21.06,23.72,96.48,41.69,41.5,3,79,1
23.38,19.61,92.09,46.51,63.6,3,120,1
16.52,23.24,67.45,67.25,31.1,1,89,0
42.72,17.79,69.63,28.76,66.2,3,108,1
23.2,17.94,62.81,71.66,3.9,1,40,0
22.33,22.77,57.01,54.88,27.4,1,83,0
19.5,18.51,73.21,59.82,22.3,2,56,0
16.94,19.87,78.48,23.84,5.2,3,20,1
27.52,23.35,56.75,59.12,95.3,2,243,0
34.33,20.94,70.1,38.04,53.0,3,101,1
20.47,17.9,57.58,53.76,65.6,1,192,0
43.03,21.74,93.79,79.19,48.2,1,119,0
17.08,18.86,82.15,79.31,77.4,1,225,0
37.16,24.82,84.71,21.02,18.3,1,44,1
16.12,16.2,73.32,24.93,88.7,2,226,1
40.33,21.46,78.02,63.49,35.8,1,88,0
32.54,19.62,84.03,53.15,76.6,2,195,1
25.32,15.7,97.49,56.11,22.7,1,66,0
24.58,20.08,89.53,33.89,40.3,2,101,1
20.31,14.91,72.67,40.06,77.6,1,227,0
20.21,16.68,84.37,66.14,74.8,3,141,0
34.06,19.6,91.22,54.07,63.1,3,120,1
35.41,17.31,59.6,47.4,77.8,3,127,1
36.68,20.4,55.12,28.54,38.0,1,94,1
40.4,22.34,62.03,79.41,48.8,2,106,0
27.12,22.06,84.43,25.6,4.1,3,20,1
39.25,20.0,82.17,51.39,40.6,2,88,1
18.69,14.95,53.65,61.85,59.7,3,113,1
23.15,24.11,60.82,62.46,78.9,3,151,0
21.74,24.04,58.62,40.5,48.4,3,92,1
26.53,15.58,53.49,74.02,4.2,1,40,0
28.95,22.21,64.11,26.87,99.9,3,191,1
